season,player_name,team,position,age,games_played,minutes,points,rebounds,assists,steals,blocks,turnovers,field_goals_made,field_goal_attempts,field_goal_pct,three_point_makes,three_point_attempts,three_point_pct,free_throws_made,free_throw_attempts,free_throw_pct,points_pg,rebounds_pg,assists_pg,ts_pct,effective_fg_pct,usage_rate,ast_pct,reb_pct,tov_pct,net_rating
2023-24,Duncan Robinson,MIA,,30.0,68,1905.4483,875,173,192,46,16,95,304,675,0.45,187,473,0.395,80,90,0.889,12.8676,2.5441,2.8235,0.612,0.5889,0.184,0.1456,0.0532,0.1173,0.5
2023-24,John Collins,UTA,,26.0,68,1901.06,1027,575,77,40,61,98,397,746,0.532,86,232,0.371,147,185,0.795,15.1029,8.4559,1.1324,0.621,0.5898,0.199,0.058,0.142,0.1059,-7.5
2023-24,Darius Garland,CLE,,24.0,57,1900.4383,1028,152,373,74,7,176,375,841,0.446,132,356,0.371,146,175,0.834,18.0351,2.6667,6.5439,0.56,0.5244,0.249,0.2963,0.0464,0.1609,2.1
2023-24,Isaiah Hartenstein,NYK,,26.0,75,1896.3483,582,626,188,87,85,93,235,365,0.644,1,3,0.333,111,157,0.707,7.76,8.3467,2.5067,0.67,0.6452,0.116,0.1333,0.1951,0.1764,10.0
2023-24,Eric Gordon,PHX,,35.0,68,1892.63,749,122,139,66,30,73,274,618,0.443,150,397,0.378,51,64,0.797,11.0147,1.7941,2.0441,0.58,0.5647,0.162,0.1013,0.0381,0.1015,3.5
2023-24,Jalen Johnson,ATL,,22.0,56,1888.8667,896,488,203,67,47,101,359,702,0.511,71,200,0.355,107,147,0.728,16.0,8.7143,3.625,0.584,0.562,0.184,0.153,0.1395,0.1164,-1.9
2023-24,Isaac Okoro,CLE,,23.0,69,1887.0567,647,206,132,57,34,54,235,480,0.49,84,215,0.391,93,137,0.679,9.3768,2.9855,1.913,0.599,0.5771,0.136,0.0951,0.0633,0.0909,2.4
2023-24,Clint Capela,ATL,,30.0,73,1883.0867,836,776,91,43,106,74,353,618,0.571,0,1,0.0,130,206,0.631,11.4521,10.6301,1.2466,0.59,0.5712,0.167,0.0685,0.2226,0.0946,-0.1
2023-24,Terance Mann,LAC,,27.0,75,1872.8917,658,254,119,43,15,48,254,493,0.515,71,204,0.348,79,95,0.832,8.7733,3.3867,1.5867,0.615,0.5872,0.135,0.085,0.0762,0.0824,1.9
2023-24,Malik Monk,SAC,,26.0,72,1872.3067,1110,212,370,45,39,150,396,893,0.443,148,423,0.35,170,205,0.829,15.4167,2.9444,5.1389,0.564,0.5263,0.247,0.2897,0.064,0.1324,0.1
2023-24,Bruce Brown,TOR,,27.0,67,1865.3667,726,284,192,59,17,86,278,582,0.478,53,164,0.323,117,142,0.824,10.8358,4.2388,2.8657,0.563,0.5232,0.161,0.1455,0.0805,0.1177,-5.8
2023-24,Jamal Murray,DEN,,27.0,59,1861.37,1250,242,384,57,39,125,474,986,0.481,145,341,0.425,157,184,0.853,21.1864,4.1017,6.5085,0.586,0.5543,0.273,0.3119,0.0721,0.1049,8.2
2023-24,RJ Barrett,TOR,,24.0,58,1838.1333,1170,315,193,31,22,126,436,880,0.495,90,250,0.36,208,291,0.715,20.1724,5.431,3.3276,0.58,0.5466,0.257,0.1695,0.0906,0.1111,-3.3
2023-24,Georges Niang,CLE,,31.0,82,1831.125,768,278,98,30,18,72,284,632,0.449,149,396,0.376,51,60,0.85,9.3659,3.3902,1.1951,0.583,0.5672,0.173,0.0759,0.0881,0.0986,0.6
2023-24,Jerami Grant,POR,,30.0,54,1830.1867,1132,191,152,45,34,116,383,850,0.451,111,276,0.402,255,312,0.817,20.963,3.537,2.8148,0.573,0.5159,0.255,0.1381,0.0593,0.1051,-9.6
2023-24,Payton Pritchard,BOS,,26.0,82,1825.7333,787,265,281,39,6,61,297,635,0.468,147,382,0.385,46,56,0.821,9.5976,3.2317,3.4268,0.597,0.5835,0.168,0.2103,0.0817,0.0846,13.6
2023-24,Rui Hachimura,LAL,,26.0,68,1825.4933,923,294,81,41,25,46,363,676,0.537,98,232,0.422,99,134,0.739,13.5735,4.3235,1.1912,0.628,0.6095,0.182,0.0647,0.0979,0.0589,2.5
2023-24,Lauri Markkanen,UTA,,27.0,55,1819.7467,1278,449,110,50,26,77,427,890,0.48,175,439,0.399,249,277,0.899,23.2364,8.1636,2.0,0.631,0.5781,0.241,0.0899,0.1159,0.0707,0.6
2023-24,Cole Anthony,ORL,,24.0,81,1817.3117,937,311,236,64,37,126,332,763,0.435,93,275,0.338,180,218,0.826,11.5679,3.8395,2.9136,0.545,0.4961,0.232,0.1978,0.1006,0.1279,2.6
2023-24,Reggie Jackson,DEN,,34.0,82,1816.82,833,155,308,44,12,106,326,756,0.431,102,284,0.359,79,98,0.806,10.1585,1.8902,3.7561,0.521,0.4987,0.209,0.2302,0.0473,0.1171,1.4
2023-24,Daniel Gafford,DAL,,25.0,74,1814.355,814,562,115,65,153,74,348,480,0.725,0,0,0.0,118,175,0.674,11.0,7.5946,1.5541,0.731,0.725,0.145,0.0865,0.1739,0.1173,-2.2
2023-24,Ivica Zubac,LAC,,27.0,68,1794.4483,794,626,93,22,83,79,337,519,0.649,0,0,0.0,120,166,0.723,11.6765,9.2059,1.3676,0.671,0.6493,0.165,0.0745,0.1961,0.1177,4.7
2023-24,Deandre Ayton,POR,,25.0,55,1783.4983,920,609,90,56,42,99,427,749,0.57,1,10,0.1,65,79,0.823,16.7273,11.0727,1.6364,0.587,0.5708,0.211,0.0883,0.1939,0.1121,-8.7
2023-24,Derrick Jones Jr.,DAL,,27.0,76,1782.8567,657,250,75,53,51,65,239,495,0.483,82,239,0.343,97,136,0.713,8.6447,3.2895,0.9868,0.592,0.5657,0.146,0.0532,0.0787,0.1049,1.7
2023-24,Kyle Anderson,MIN,,30.0,79,1781.8817,506,273,331,71,47,91,199,433,0.46,11,48,0.229,97,137,0.708,6.4051,3.4557,4.1899,0.513,0.4723,0.14,0.2469,0.0833,0.1557,5.1
2023-24,Jalen Duren,DET,,20.0,61,1777.4817,841,709,147,33,47,129,349,564,0.619,0,4,0.0,143,181,0.79,13.7869,11.623,2.4098,0.653,0.6188,0.181,0.1395,0.233,0.167,-7.6
2023-24,Bradley Beal,PHX,,31.0,53,1766.7333,964,232,265,52,27,131,377,735,0.513,101,235,0.43,109,134,0.813,18.1887,4.3774,5.0,0.607,0.5816,0.224,0.2285,0.0777,0.1416,3.0
2023-24,Scoot Henderson,POR,,20.0,62,1765.3933,868,194,336,48,13,212,307,797,0.385,87,268,0.325,167,204,0.819,14.0,3.129,5.4194,0.489,0.4398,0.26,0.2988,0.0624,0.1929,-13.0
2023-24,Nick Richards,CHA,,26.0,67,1758.7367,652,539,54,26,74,73,260,376,0.691,0,1,0.0,132,179,0.737,9.7313,8.0448,0.806,0.717,0.6915,0.131,0.049,0.1633,0.1383,-11.9
2023-24,Kelly Olynyk,TOR,,33.0,78,1758.73,762,411,347,74,30,152,276,497,0.555,60,155,0.387,150,180,0.833,9.7692,5.2692,4.4487,0.661,0.6157,0.171,0.282,0.1236,0.2087,-7.3
2023-24,Caleb Martin,MIA,,28.0,64,1756.5533,640,281,143,47,29,77,241,559,0.431,81,232,0.349,77,99,0.778,10.0,4.3906,2.2344,0.531,0.5036,0.168,0.1139,0.0938,0.1133,1.9
2023-24,Sam Hauser,BOS,,26.0,79,1740.585,712,276,82,40,25,32,249,558,0.446,197,465,0.424,17,19,0.895,9.0127,3.4937,1.038,0.629,0.6228,0.146,0.0627,0.0893,0.0535,14.2
2023-24,Al Horford,BOS,,38.0,65,1739.7967,562,413,168,38,62,48,214,419,0.511,108,258,0.419,26,30,0.867,8.6462,6.3538,2.5846,0.65,0.6396,0.119,0.1252,0.1337,0.1,11.4
2023-24,Toumani Camara,POR,,24.0,70,1739.32,527,343,87,66,33,84,197,438,0.45,58,172,0.337,75,99,0.758,7.5286,4.9,1.2429,0.547,0.516,0.134,0.0717,0.112,0.1485,-4.6
2023-24,Obi Toppin,IND,,26.0,82,1730.6017,843,320,128,47,43,69,332,579,0.573,102,253,0.403,77,100,0.77,10.2805,3.9024,1.561,0.677,0.6615,0.16,0.0913,0.1023,0.0997,3.6
2023-24,Bilal Coulibaly,WAS,,19.0,63,1715.25,532,256,110,57,48,87,188,432,0.435,64,185,0.346,92,131,0.702,8.4444,4.0635,1.746,0.543,0.5093,0.139,0.0793,0.0728,0.1509,-11.0
2023-24,OG Anunoby,NYK,,26.0,50,1702.035,733,208,107,68,36,81,282,577,0.489,102,267,0.382,67,89,0.753,14.66,4.16,2.14,0.595,0.5771,0.173,0.0895,0.0722,0.1162,10.9
2023-24,Jabari Walker,POR,,21.0,72,1700.5733,638,508,71,42,22,66,234,509,0.46,41,139,0.295,129,171,0.754,8.8611,7.0556,0.9861,0.546,0.5,0.159,0.062,0.1696,0.1015,-9.5
2023-24,Andrew Nembhard,IND,,24.0,68,1696.685,626,141,280,63,6,101,260,522,0.498,61,171,0.357,45,56,0.804,9.2059,2.0735,4.1176,0.573,0.5565,0.161,0.1944,0.046,0.156,2.2
2023-24,Cason Wallace,OKC,,20.0,82,1691.9217,561,187,120,76,37,45,217,442,0.491,98,234,0.419,29,37,0.784,6.8415,2.2805,1.4634,0.612,0.6018,0.127,0.0916,0.0661,0.0894,3.9
2023-24,Trey Murphy III,NOP,,24.0,57,1690.265,842,280,124,51,28,34,275,621,0.443,169,445,0.38,123,151,0.815,14.7719,4.9123,2.1754,0.612,0.5789,0.182,0.1014,0.0916,0.0471,7.0
2023-24,Kristaps Porziņģis,BOS,,28.0,57,1689.9483,1145,409,115,42,111,89,388,752,0.516,110,293,0.375,259,302,0.858,20.0877,7.1754,2.0175,0.647,0.5891,0.247,0.1024,0.1363,0.0914,11.2
2023-24,Kyle Lowry,PHI,,38.0,60,1689.7667,487,194,253,59,21,85,163,377,0.432,98,250,0.392,63,75,0.84,8.1167,3.2333,4.2167,0.594,0.5623,0.128,0.1966,0.0672,0.1717,-0.3
2023-24,Jordan Clarkson,UTA,,32.0,55,1682.3417,942,188,277,35,6,146,337,816,0.413,91,309,0.294,177,201,0.881,17.1273,3.4182,5.0364,0.521,0.4688,0.255,0.2331,0.0525,0.139,-5.7
2023-24,De'Andre Hunter,ATL,,26.0,57,1681.0933,891,222,87,40,16,83,304,663,0.459,117,304,0.385,166,196,0.847,15.6316,3.8947,1.5263,0.595,0.5468,0.204,0.0727,0.0713,0.0997,-1.3
2023-24,Pat Connaughton,MIL,,31.0,76,1676.28,428,239,161,40,19,49,151,347,0.435,82,238,0.345,44,58,0.759,5.6316,3.1447,2.1184,0.574,0.5533,0.106,0.1214,0.0811,0.1162,-0.8
2023-24,Christian Braun,DEN,,23.0,82,1655.565,600,306,132,42,35,55,222,483,0.46,63,164,0.384,93,134,0.694,7.3171,3.7317,1.6098,0.554,0.5248,0.152,0.102,0.1024,0.0921,0.7
2023-24,Simone Fontecchio,DET,,28.0,66,1643.8933,692,246,101,44,23,68,252,548,0.46,134,334,0.401,54,66,0.818,10.4848,3.7273,1.5303,0.6,0.5821,0.159,0.0966,0.0874,0.1054,-1.5
2023-24,Ochai Agbaji,TOR,,24.0,78,1641.6117,455,216,83,47,44,64,178,433,0.411,62,211,0.294,37,56,0.661,5.8333,2.7692,1.0641,0.497,0.4827,0.131,0.0676,0.0696,0.1227,-7.1
2023-24,Julius Randle,NYK,,29.0,46,1630.095,1102,423,229,25,12,159,395,836,0.472,76,244,0.311,236,302,0.781,23.9565,9.1957,4.9783,0.569,0.5179,0.287,0.2246,0.1534,0.141,6.0
2023-24,Precious Achiuwa,NYK,,24.0,74,1623.7533,565,487,97,46,68,83,235,469,0.501,26,97,0.268,69,112,0.616,7.6351,6.5811,1.3108,0.545,0.5288,0.158,0.0826,0.1773,0.138,-1.0
2023-24,Santi Aldama,MEM,,23.0,61,1618.0567,654,352,138,43,54,69,247,568,0.435,106,304,0.349,54,87,0.621,10.7213,5.7705,2.2623,0.539,0.5282,0.177,0.1251,0.1024,0.1022,-8.3
2023-24,Cameron Johnson,BKN,,28.0,58,1599.0383,776,251,138,49,15,57,276,619,0.446,138,353,0.391,86,109,0.789,13.3793,4.3276,2.3793,0.582,0.5574,0.19,0.1281,0.0861,0.0787,-3.4
2023-24,Malaki Branham,SAS,,21.0,75,1594.3267,690,148,156,27,8,91,271,628,0.432,93,268,0.347,55,63,0.873,9.2,1.9733,2.08,0.526,0.5056,0.192,0.1393,0.0485,0.1219,-11.1
2023-24,Paul Reed,PHI,,25.0,82,1589.5017,600,488,109,67,84,67,259,480,0.54,21,57,0.368,61,85,0.718,7.3171,5.9512,1.3293,0.58,0.5615,0.156,0.0986,0.1798,0.1146,4.2
2023-24,Ausar Thompson,DET,,21.0,63,1582.805,556,402,120,68,59,84,232,480,0.483,21,113,0.186,71,119,0.597,8.8254,6.381,1.9048,0.522,0.5052,0.161,0.118,0.1484,0.1363,-5.3
2023-24,Anfernee Simons,POR,,25.0,46,1581.7433,1039,167,255,23,5,126,360,837,0.43,156,405,0.385,163,178,0.916,22.587,3.6304,5.5435,0.568,0.5233,0.276,0.2764,0.0599,0.121,-10.6
2023-24,Kevin Huerter,SAC,,25.0,64,1562.2267,655,224,166,45,23,53,248,560,0.443,123,341,0.361,36,47,0.766,10.2344,3.5,2.5938,0.564,0.5527,0.173,0.1446,0.0811,0.0836,2.5
2023-24,Bennedict Mathurin,IND,,22.0,59,1538.39,856,234,119,35,14,97,296,663,0.446,80,214,0.374,184,224,0.821,14.5085,3.9661,2.0169,0.562,0.5068,0.226,0.0955,0.0841,0.113,-2.9
2023-24,Evan Mobley,CLE,,23.0,50,1532.35,785,468,160,45,72,90,320,552,0.58,22,59,0.373,123,171,0.719,15.7,9.36,3.2,0.626,0.5996,0.2,0.1604,0.1772,0.1255,1.2
2023-24,Chris Paul,GSW,,39.0,58,1530.89,533,225,393,70,6,76,206,467,0.441,78,210,0.371,43,52,0.827,9.1897,3.8793,6.7759,0.544,0.5246,0.154,0.334,0.0793,0.1343,2.8
2023-24,Nicolas Batum,PHI,,35.0,60,1529.5867,320,248,128,48,38,40,116,256,0.453,73,185,0.395,15,21,0.714,5.3333,4.1333,2.1333,0.603,0.5957,0.085,0.107,0.0949,0.131,5.6
2023-24,Russell Westbrook,LAC,,35.0,68,1528.8167,754,343,306,74,23,144,301,663,0.454,42,154,0.273,110,160,0.688,11.0882,5.0441,4.5,0.514,0.4857,0.239,0.2917,0.1261,0.1641,3.7
2023-24,Zach Collins,SAS,,26.0,69,1525.7283,776,370,194,34,52,132,298,616,0.484,58,181,0.32,122,162,0.753,11.2464,5.3623,2.8116,0.565,0.5308,0.224,0.1879,0.1266,0.1611,-11.4
2023-24,Josh Green,DAL,,23.0,57,1504.72,469,184,130,47,9,60,179,374,0.479,72,187,0.385,39,57,0.684,8.2281,3.2281,2.2807,0.588,0.5749,0.129,0.1072,0.0687,0.1307,-2.1
2023-24,Walker Kessler,UTA,,22.0,64,1493.1067,518,481,60,30,154,66,229,350,0.654,4,19,0.211,56,93,0.602,8.0938,7.5156,0.9375,0.663,0.66,0.127,0.0533,0.1513,0.1444,-4.5
2023-24,Draymond Green,GSW,,34.0,55,1490.1833,475,398,332,55,47,135,185,372,0.497,51,129,0.395,54,74,0.73,8.6364,7.2364,6.0364,0.587,0.5659,0.148,0.286,0.1441,0.2502,4.9
2023-24,Peyton Watson,DEN,,21.0,80,1487.8367,532,258,86,42,88,58,208,447,0.465,45,152,0.296,71,106,0.67,6.65,3.225,1.075,0.539,0.5157,0.16,0.0745,0.0961,0.1051,-0.7
2023-24,Matisse Thybulle,POR,,27.0,65,1487.3833,354,136,90,113,49,40,126,317,0.397,80,231,0.346,22,29,0.759,5.4462,2.0923,1.3846,0.537,0.5237,0.105,0.0833,0.0519,0.1082,-7.4
2023-24,Khris Middleton,MIL,,32.0,55,1487.27,828,257,292,51,15,127,317,643,0.493,94,247,0.381,100,120,0.833,15.0545,4.6727,5.3091,0.595,0.5661,0.23,0.2939,0.0983,0.1544,3.4
2023-24,Bojan Bogdanovic,NYK,,35.0,57,1478.0033,868,152,97,30,5,101,309,681,0.454,133,334,0.398,117,149,0.785,15.2281,2.6667,1.7018,0.581,0.5514,0.242,0.0996,0.0608,0.1192,-11.4
2023-24,Julian Champagnie,SAS,,23.0,74,1467.875,504,206,103,48,42,57,164,402,0.408,101,277,0.365,75,92,0.815,6.8108,2.7838,1.3919,0.57,0.5336,0.14,0.0923,0.0733,0.1141,-4.5
2023-24,Patrick Beverley,MIL,,35.0,73,1462.5117,451,239,212,43,31,65,158,379,0.417,61,181,0.337,74,90,0.822,6.1781,3.274,2.9041,0.539,0.4974,0.141,0.1875,0.0929,0.1344,-1.6
2023-24,Amir Coffey,LAC,,27.0,70,1460.5967,463,148,76,41,14,33,166,352,0.472,70,184,0.38,61,71,0.859,6.6143,2.1143,1.0857,0.604,0.571,0.119,0.0676,0.057,0.0793,-3.4
2023-24,Isaiah Joe,OKC,,24.0,78,1444.8667,636,180,99,46,22,47,222,485,0.458,147,353,0.416,45,52,0.865,8.1538,2.3077,1.2692,0.626,0.6093,0.157,0.0915,0.0745,0.0847,9.1
2023-24,Desmond Bane,MEM,,26.0,42,1442.8483,997,185,230,43,22,112,360,776,0.464,137,360,0.381,140,161,0.87,23.7381,4.4048,5.4762,0.589,0.5522,0.273,0.2726,0.0603,0.1168,-7.2
2023-24,Vince Williams Jr.,MEM,,23.0,52,1436.53,521,290,175,47,34,92,169,379,0.446,79,209,0.378,104,130,0.8,10.0192,5.5769,3.3654,0.597,0.5501,0.155,0.17,0.095,0.1742,-3.0
2023-24,Isaiah Stewart,DET,,23.0,46,1422.8167,503,305,73,17,38,66,186,382,0.487,67,175,0.383,64,85,0.753,10.9348,6.6304,1.587,0.6,0.5746,0.143,0.0779,0.1252,0.136,-4.2
2023-24,Moritz Wagner,ORL,,27.0,80,1414.7367,868,347,96,39,21,97,332,552,0.601,38,115,0.33,166,204,0.814,10.85,4.3375,1.2,0.676,0.6359,0.22,0.1123,0.1441,0.1313,3.1
2023-24,Tyler Herro,MIA,,24.0,42,1407.105,875,222,188,30,3,93,324,735,0.441,132,333,0.396,95,111,0.856,20.8333,5.2857,4.4762,0.558,0.5306,0.268,0.215,0.0925,0.1061,1.0
2023-24,Wendell Carter Jr.,ORL,,25.0,55,1406.3033,603,381,95,35,28,68,223,425,0.525,64,171,0.374,93,134,0.694,10.9636,6.9273,1.7273,0.623,0.6,0.172,0.0993,0.1592,0.1232,1.1
2023-24,Onyeka Okongwu,ATL,,23.0,55,1404.7367,561,376,74,26,60,45,223,365,0.611,23,69,0.333,92,116,0.793,10.2,6.8364,1.3455,0.674,0.6425,0.134,0.0718,0.1446,0.0976,-0.9
2023-24,Amen Thompson,HOU,,21.0,62,1388.5317,592,409,163,78,38,90,239,446,0.536,8,58,0.138,106,155,0.684,9.5484,6.5968,2.629,0.576,0.5448,0.173,0.17,0.1579,0.149,2.1
2023-24,Haywood Highsmith,MIA,,27.0,66,1365.835,405,210,70,53,30,34,153,329,0.465,76,192,0.396,23,36,0.639,6.1364,3.1818,1.0606,0.587,0.5805,0.121,0.0693,0.0901,0.0897,1.1
2023-24,Dyson Daniels,NOP,,21.0,61,1358.525,354,236,164,85,25,59,139,311,0.447,42,135,0.311,34,53,0.642,5.8033,3.8689,2.6885,0.529,0.5145,0.123,0.154,0.0961,0.15,3.3
2023-24,Andre Drummond,CHI,,30.0,79,1351.2517,663,708,37,73,48,81,267,480,0.556,0,3,0.0,129,218,0.592,8.3924,8.962,0.4684,0.576,0.5562,0.201,0.0412,0.2928,0.1233,0.8
2023-24,Marcus Sasser,DET,,23.0,71,1351.11,586,125,236,44,12,90,219,512,0.428,90,240,0.375,58,66,0.879,8.2535,1.7606,3.3239,0.542,0.5156,0.195,0.2786,0.054,0.1426,-8.7
2023-24,Kris Murray,POR,,23.0,62,1348.2717,376,224,80,53,21,55,145,366,0.396,49,183,0.268,37,56,0.661,6.0645,3.6129,1.2903,0.481,0.4631,0.136,0.0844,0.0943,0.1234,-6.0
2023-24,Miles McBride,NYK,,23.0,68,1327.74,562,100,114,50,7,30,205,454,0.452,109,266,0.41,43,50,0.86,8.2647,1.4706,1.6765,0.59,0.5716,0.164,0.1204,0.0445,0.0593,0.0
2023-24,Jakob Poeltl,TOR,,28.0,50,1319.1083,555,429,127,35,76,77,248,378,0.656,0,0,0.0,59,107,0.551,11.1,8.58,2.54,0.653,0.6561,0.16,0.144,0.172,0.1534,-0.6
2023-24,Joel Embiid,PHI,,30.0,39,1309.3717,1353,430,219,46,66,150,450,851,0.529,54,139,0.388,399,452,0.883,34.6923,11.0256,5.6154,0.644,0.5605,0.387,0.3251,0.1923,0.125,10.3
2023-24,Jeff Green,HOU,,37.0,78,1307.3383,509,178,70,16,31,46,167,366,0.456,53,160,0.331,122,149,0.819,6.5256,2.2821,0.8974,0.59,0.5287,0.152,0.0729,0.073,0.0963,-2.9
2023-24,Cameron Payne,PHI,,29.0,78,1304.0767,578,117,205,42,11,66,208,481,0.432,104,267,0.39,58,67,0.866,7.4103,1.5,2.6282,0.566,0.5405,0.185,0.225,0.0525,0.1145,-0.8
2023-24,Gary Harris,ORL,,29.0,54,1297.3467,372,91,87,49,14,31,131,297,0.441,76,205,0.371,34,45,0.756,6.8889,1.6852,1.6111,0.587,0.569,0.114,0.0909,0.0412,0.0891,3.3
2023-24,Dereck Lively II,DAL,,20.0,55,1294.2817,483,378,60,36,77,50,221,296,0.747,0,2,0.0,41,81,0.506,8.7818,6.8727,1.0909,0.728,0.7466,0.124,0.0615,0.164,0.131,5.0
2023-24,T.J. McConnell,IND,,32.0,71,1290.9767,727,191,390,72,8,108,330,593,0.556,18,44,0.409,49,62,0.79,10.2394,2.6901,5.493,0.586,0.5717,0.229,0.4046,0.0818,0.1483,3.7
2023-24,Aaron Holiday,HOU,,27.0,78,1269.2967,514,123,140,42,6,53,186,417,0.446,84,217,0.387,58,63,0.921,6.5897,1.5769,1.7949,0.578,0.5468,0.158,0.1541,0.0519,0.1065,2.9
2023-24,Cedi Osman,SAS,,29.0,72,1268.7517,489,180,119,36,11,47,184,384,0.479,86,221,0.389,35,52,0.673,6.7917,2.5,1.6528,0.601,0.5911,0.146,0.129,0.0741,0.1036,-13.2
2023-24,Gradey Dick,TOR,,20.0,60,1267.6683,510,132,68,34,2,50,189,445,0.425,88,241,0.365,44,51,0.863,8.5,2.2,1.1333,0.546,0.5236,0.167,0.0758,0.0551,0.0966,-13.9
2023-24,Naji Marshall,NOP,,26.0,66,1257.1233,466,240,128,49,12,65,170,367,0.463,58,150,0.387,68,86,0.791,7.0606,3.6364,1.9394,0.576,0.5422,0.158,0.1355,0.1056,0.1383,8.7
2023-24,Kris Dunn,UTA,,30.0,66,1249.1767,357,189,254,68,28,79,147,313,0.47,41,111,0.369,22,32,0.688,5.4091,2.8636,3.8485,0.546,0.5351,0.132,0.2577,0.0711,0.1945,0.4
2023-24,Gordon Hayward,OKC,,34.0,51,1245.25,500,181,158,40,13,66,187,403,0.464,37,90,0.411,89,120,0.742,9.8039,3.549,3.098,0.548,0.5099,0.175,0.1686,0.0869,0.1265,-6.0
2023-24,GG Jackson,MEM,,19.0,48,1233.165,699,196,59,28,24,65,241,563,0.428,102,286,0.357,115,153,0.752,14.5625,4.0833,1.2292,0.554,0.5187,0.238,0.0749,0.0748,0.0935,-7.1
2023-24,Aaron Wiggins,OKC,,25.0,78,1227.9383,542,186,86,56,19,56,212,377,0.562,62,126,0.492,56,71,0.789,6.9487,2.3846,1.1026,0.664,0.6446,0.163,0.0959,0.0906,0.1206,5.7
2023-24,Larry Nance Jr.,NOP,,31.0,61,1216.1383,350,307,113,61,19,49,138,241,0.573,27,65,0.415,47,61,0.77,5.7377,5.0328,1.8525,0.653,0.6286,0.112,0.1202,0.1396,0.1547,3.3
2023-24,Duop Reath,POR,,28.0,68,1214.115,617,250,67,33,38,52,230,499,0.461,88,245,0.359,69,93,0.742,9.0735,3.6765,0.9853,0.571,0.5491,0.202,0.0888,0.1169,0.0878,-7.1
2023-24,Alec Burks,NYK,,32.0,66,1211.545,689,150,88,28,12,48,210,569,0.369,124,330,0.376,145,167,0.868,10.4394,2.2727,1.3333,0.536,0.478,0.234,0.1046,0.0732,0.0695,-10.7
2023-24,Kevon Looney,GSW,,28.0,74,1194.4283,334,419,133,28,29,50,139,233,0.597,0,1,0.0,56,83,0.675,4.5135,5.6622,1.7973,0.62,0.5966,0.11,0.1415,0.1893,0.1565,1.4
2023-24,David Roddy,PHX,,23.0,65,1176.9817,425,211,80,27,11,57,165,409,0.403,48,164,0.293,47,68,0.691,6.5385,3.2462,1.2308,0.484,0.4621,0.177,0.0932,0.106,0.1149,-9.3
2023-24,Vasilije Micic,CHA,,30.0,60,1175.73,422,88,262,31,7,99,159,370,0.43,43,154,0.279,61,75,0.813,7.0333,1.4667,4.3667,0.524,0.4878,0.189,0.3484,0.0399,0.1972,-3.1
2023-24,Patrick Williams,CHI,,22.0,43,1174.085,429,166,66,40,33,57,159,359,0.443,59,148,0.399,52,66,0.788,9.9767,3.8605,1.5349,0.553,0.5251,0.163,0.0773,0.079,0.1281,-1.2
2023-24,John Konchar,MEM,,28.0,55,1173.5733,235,257,110,51,51,46,88,208,0.423,38,120,0.317,21,25,0.84,4.2727,4.6727,2.0,0.537,0.5144,0.096,0.1235,0.103,0.1736,-5.9
